"location_id","retailer","domain_name","banner","polaris_banner_name","operating_status","address","city","state","zip_code","country","timezone","local_page","distance_miles","pickup_available","dug_available","delivery_available","non_migrated_store","first_found_from_zip"
"1570","Safeway","Safeway","","safeway","ACTIVE","2304 Hunter's Woods Plaza","Reston","VA","20191","US","America/New_York","https://local.safeway.com/safeway/va/reston/2304-hunter-s-woods-plaza.html","14.3","True","True","True","False","20175"
"1759","Safeway","Safeway","","safeway","ACTIVE","22350 S Sterling Blvd","Sterling","VA","20164","US","America/New_York","https://local.safeway.com/safeway/va/sterling/22350-s-sterling-blvd.html","10.1","True","True","True","False","20175"
"1801","Safeway","Safeway","","safeway","ACTIVE","189 W Lee Hwy","Warrenton","VA","20186","US","America/New_York","https://local.safeway.com/safeway/va/warrenton/189-w-lee-hwy.html","24.8","True","True","True","False","20175"
"1331","Safeway","Safeway","","safeway","ACTIVE","2205 Old Bridge Rd","Woodbridge","VA","22192","US","America/New_York","https://local.safeway.com/safeway/va/woodbridge/2205-old-bridge-rd.html","79.07","True","True","True","False","23219"
"1298","Safeway","Safeway","","safeway","ACTIVE","4240 Merchant Plaza","Woodbridge","VA","22192","US","America/New_York","https://local.safeway.com/safeway/va/woodbridge/4240-merchant-plaza.html","78.63","True","True","True","False","23219"
"616","Shaw's","Shaw's","","shaws","ACTIVE","160 Paine Turnpike N","Berlin","VT","05602","US","America/New_York","https://local.shaws.com/vt/berlin/160-paine-turnpike-n.html","97.37","True","True","True","False","05201"
"3528","Shaw's","Shaw's","","shaws","ACTIVE","7 Prince Ln","Bristol","VT","05443","US","America/New_York","https://local.shaws.com/vt/bristol/7-prince-ln.html","87.07","True","True","False","False","05201"
"117","Shaw's","Shaw's","","shaws","ACTIVE","570 Shelburne Rd","Burlington","VT","05401","US","America/New_York","https://local.shaws.com/vt/burlington/570-shelburne-rd.html","108.71","True","True","True","False","05201"
"615","Shaw's","Shaw's","","shaws","ACTIVE","66 Mountain View","Colchester","VT","05446","US","America/New_York","https://local.shaws.com/vt/colchester/66-mountain-view.html","112.82","True","True","True","False","05201"
"610","Shaw's","Shaw's","","shaws","ACTIVE","4340 US Rt 5","Derby","VT","05829","US","America/New_York","https://local.shaws.com/vt/derby/4340-us-rt-5.html","152.68","True","True","True","False","05201"
"1324","Shaw's","Shaw's","","shaws","ACTIVE","654 Route 22A North","Fair Haven","VT","05743","US","America/New_York","https://local.shaws.com/vt/fair-haven/654-route-22a-north.html","50.24","True","True","False","False","05201"
"2527","Shaw's","Shaw's","","shaws","ACTIVE","213 Main St","Ludlow","VT","05149","US","America/New_York","https://local.shaws.com/vt/ludlow/213-main-st.html","43.68","True","True","False","False","05201"
"530","Shaw's","Shaw's","","shaws","ACTIVE","64 Equinox Terrace","Manchester Center","VT","05255","US","America/New_York","https://local.shaws.com/vt/manchester-center/64-equinox-terrace.html","21.45","True","True","True","False","05201"
"1219","Shaw's","Shaw's","","shaws","ACTIVE","8 Washington St","Middlebury","VT","05753","US","America/New_York","https://local.shaws.com/vt/middlebury/8-washington-st.html","78.62","True","True","True","False","05201"
"121","Shaw's","Shaw's","","shaws","ACTIVE","2 Main St","Montpelier","VT","05602","US","America/New_York","https://local.shaws.com/vt/montpelier/2-main-st.html","100.43","True","True","True","False","05201"
"1323","Shaw's","Shaw's","","shaws","ACTIVE","55 Depot St","Poultney","VT","05764","US","America/New_York","https://local.shaws.com/vt/poultney/55-depot-st.html","44.31","True","True","False","False","05201"
"529","Shaw's","Shaw's","","shaws","ACTIVE","127 VT Hwy 12s","Randolph","VT","05060","US","America/New_York","https://local.shaws.com/vt/randolph/127-vt-hwy-12s.html","76.38","True","True","False","False","05201"
"2531","Shaw's","Shaw's","","shaws","ACTIVE","82 Springfield Plaza Rd","Springfield","VT","05156","US","America/New_York","https://local.shaws.com/vt/springfield/82-springfield-plaza-rd.html","46.13","True","True","True","False","05201"
"2325","Shaw's","Shaw's","","shaws","ACTIVE","751 Maple St","Stowe","VT","05672","US","America/New_York","https://local.shaws.com/vt/stowe/751-maple-st.html","113.28","True","True","False","False","05201"
"2536","Shaw's","Shaw's","","shaws","ACTIVE","115c Monkton Rd","Vergennes","VT","05491","US","America/New_York","https://local.shaws.com/vt/vergennes/115c-monkton-rd.html","89.63","True","True","True","False","05201"
"326","Shaw's","Shaw's","","shaws","ACTIVE","27 Mad River Canoe Rd","Waitsfield","VT","05673","US","America/New_York","https://local.shaws.com/vt/waitsfield/27-mad-river-canoe-rd.html","92.2","True","True","False","False","05201"
"649","Shaw's","Shaw's","","shaws","ACTIVE","820 Waterbury Stowe Rd","Waterbury","VT","05676","US","America/New_York","https://local.shaws.com/vt/waterbury/820-waterbury-stowe-rd.html","104.15","True","True","False","False","05201"
"2518","Shaw's","Shaw's","","shaws","ACTIVE","71 Boxwood St","Williston","VT","05495","US","America/New_York","https://local.shaws.com/vt/williston/71-boxwood-st.html","108.61","True","True","True","False","05201"
"222","Shaw's","Shaw's","","shaws","ACTIVE","97 E Main St","Wilmington","VT","05363","US","America/New_York","https://local.shaws.com/vt/wilmington/97-e-main-st.html","16.94","True","True","False","False","05201"
"2592","Albertsons","Albertsons","","albertsons","ACTIVE","2108 W Main St","Battle Ground","WA","98604","US","America/Los_Angeles","https://local.albertsons.com/wa/battle-ground/2108-w-main-st.html","11.36","True","True","True","False","98660"
"241","Albertsons","Albertsons","","albertsons","ACTIVE","400 Bridge St","Clarkston","WA","99403","US","America/Los_Angeles","https://local.albertsons.com/wa/clarkston/400-bridge-st.html","22.63","True","True","True","False","99163"
"3417","Albertsons","Albertsons","","albertsons","ACTIVE","3520 Pacific Ave SE","Olympia","WA","98501","US","America/Los_Angeles","https://local.albertsons.com/wa/olympia/3520-pacific-ave-se.html","4.59","True","True","True","False","98501"
"475","Albertsons","Albertsons","","albertsons","ACTIVE","1434 Olney Ave SE","Port Orchard","WA","98366","US","America/Los_Angeles","https://local.albertsons.com/wa/port-orchard/1434-olney-ave-se.html","2.66","True","True","True","False","98337"
"3106","Albertsons","Albertsons","","albertsons","ACTIVE","11012 Canyon Rd E","Puyallup","WA","98373","US","America/Los_Angeles","https://local.albertsons.com/wa/puyallup/11012-canyon-rd-e.html","7.75","True","True","True","False","98402"
"3418","Albertsons","Albertsons","","albertsons","ACTIVE","3925 236th Ave NE","Redmond","WA","98053","US","America/Los_Angeles","https://local.albertsons.com/wa/redmond/3925-236th-ave-ne.html","7.08","True","True","True","False","98005"
"453","Albertsons","Albertsons","","albertsons","ACTIVE","4621 NE Sunset Blvd","Renton","WA","98059","US","America/Los_Angeles","https://local.albertsons.com/wa/renton/4621-ne-sunset-blvd.html","7.73","True","True","True","False","98005"
"3408","Albertsons","Albertsons","","albertsons","ACTIVE","2550 32nd Ave W","Seattle","WA","98199","US","America/Los_Angeles","https://local.albertsons.com/wa/seattle/2550-32nd-ave-w.html","3.71","True","True","True","False","98101"
"493","Albertsons","Albertsons","","albertsons","ACTIVE","104 Military Rd","Tacoma","WA","98444","US","America/Los_Angeles","https://local.albertsons.com/wa/tacoma/104-military-rd.html","9.38","True","True","True","False","98402"
"3412","Albertsons","Albertsons","","albertsons","ACTIVE","1128 N Miller St","Wenatchee","WA","98801","US","America/Los_Angeles","https://local.albertsons.com/wa/wenatchee/1128-n-miller-st.html","4.51","True","True","True","False","98801"
"3438","Haggen","Haggen","","haggen","ACTIVE","1406 Lake Tapps Pkwy E","Auburn","WA","98092","US","America/Los_Angeles","https://local.haggen.com/wa/auburn/1406-lake-tapps-pkwy-e.html","5.09","True","True","False","False","98354"
"3439","Haggen","Haggen","","haggen","ACTIVE","1401 12th St","Bellingham","WA","98225","US","America/Los_Angeles","https://local.haggen.com/wa/bellingham/1401-12th-st.html","2.63","True","True","False","False","98225"
"3449","Haggen","Haggen","","haggen","ACTIVE","210 36th St","Bellingham","WA","98225","US","America/Los_Angeles","https://local.haggen.com/wa/bellingham/210-36th-st.html","1.82","True","True","False","False","98225"
"3430","Haggen","Haggen","","haggen","ACTIVE","2814 Meridian St","Bellingham","WA","98225","US","America/Los_Angeles","https://local.haggen.com/wa/bellingham/2814-meridian-st.html","0.83","True","True","False","False","98225"
"3460","Haggen","Haggen","","haggen","ACTIVE","2900 Woburn St","Bellingham","WA","98226","US","America/Los_Angeles","https://local.haggen.com/wa/bellingham/2900-woburn-st.html","2.23","True","True","False","False","98225"
"3436","Haggen","Haggen","","haggen","ACTIVE","757 Haggen Dr","Burlington","WA","98233","US","America/Los_Angeles","https://local.haggen.com/wa/burlington/757-haggen-dr.html","21.01","True","True","False","False","98225"
"3493","Haggen","Haggen","","haggen","ACTIVE","1815 Main St","Ferndale","WA","98248","US","America/Los_Angeles","https://local.haggen.com/wa/ferndale/1815-main-st.html","7.3","True","True","False","False","98225"
"3600","Haggen","Haggen","","haggen","ACTIVE","8915 Market Place NE","Lake Stevens","WA","98258","US","America/Los_Angeles","https://local.haggen.com/wa/lake-stevens/8915-market-place-ne.html","3.74","True","True","False","False","98201"
"3604","Haggen","Haggen","","haggen","ACTIVE","3711 88th St NE","Marysville","WA","98270","US","America/Los_Angeles","https://local.haggen.com/wa/marysville/3711-88th-st-ne.html","5.41","True","True","False","False","98201"
